Lat,Lng,Year,Month,Severity
-21.10,151.72,1998,4,0
-21.11,151.74,1998,4,0
-21.12,151.76,1998,4,0
-21.12,151.77,1998,4,0
-21.15,151.76,1998,4,0
-21.16,151.78,1998,4,0
-21.17,151.80,1998,4,0
-21.19,151.82,1998,4,0
-21.20,151.83,1998,4,0
-21.21,151.99,1998,4,0
-21.23,151.99,1998,4,0
-21.23,152.50,1998,4,0
-21.32,152.49,1998,4,0
-21.56,152.54,1998,4,0
-21.58,152.53,1998,4,0
-21.67,152.54,1998,4,0
-21.36,152.48,1998,4,0
-21.42,152.49,1998,4,0
-21.14,152.50,1998,4,0
-21.18,152.52,1998,4,0
-21.20,152.52,1998,4,0
-21.36,152.52,1998,4,0
-21.38,152.53,1998,4,0
-21.40,152.51,1998,4,0
-21.47,152.52,1998,4,0
-22.30,152.73,1998,4,0
-22.33,152.72,1998,4,0
-22.06,152.74,1998,4,0
-18.02,146.78,1998,4,1
-18.10,146.78,1998,4,2
-14.65,145.65,1998,4,0
-18.90,147.96,1998,4,1
-18.90,147.96,1998,4,1
-18.90,147.96,1998,4,2
-18.90,147.96,1998,4,2
-11.95,143.27,1998,4,1
-11.95,143.27,2002,3,1
-21.49,149.88,1998,4,3
-21.49,149.88,1998,4,3
-12.14,143.37,2002,3,0
-12.14,143.37,1998,4,1
-17.77,146.65,2002,3,1
-16.43,146.00,1987,,-1
-16.43,146.00,1994,,0
-17.21,146.08,2002,3,1
-17.68,146.17,1998,4,3
-17.68,146.17,1998,4,3
-17.68,146.18,1998,4,3
-17.68,146.18,1998,4,3
-17.67,146.17,1998,4,2
-17.67,146.17,1998,4,2
-14.74,145.51,1998,4,0
-14.74,145.51,1998,4,0
-14.74,145.51,1992,,0
-14.74,145.51,2002,3,1
-21.66,150.32,1998,4,3
-21.66,150.32,1998,4,3
-23.08,150.89,2002,3,3
-23.08,150.89,1998,4,3
-10.68,142.74,1998,4,1
-20.22,148.81,1998,4,0
-20.22,148.81,1998,4,0
-20.22,148.81,2002,3,3
-23.75,151.33,2002,3,1
-23.18,151.91,2002,3,0
-19.97,148.27,2002,3,3
-22.18,150.36,1998,4,3
-14.18,144.65,2002,3,0
-22.03,113.92,1999,5,1
-23.30,151.77,2002,3,0
-16.88,146.40,2002,3,1
-14.66,145.25,1998,4,0
-14.66,145.25,1998,4,0
-14.66,145.25,2002,3,0
-16.71,146.01,1998,2,2
-13.53,143.80,2002,3,0
-19.38,148.09,2002,3,3
-19.39,148.09,1982,,-1
-19.39,148.09,1998,4,0
-19.39,148.09,1998,4,0
-20.11,148.57,1998,4,2
-20.11,148.57,1998,4,2
-20.84,151.23,2002,3,0
-23.50,152.06,2002,3,0
-23.50,152.06,1998,4,1
-23.50,152.06,1998,4,1
-23.50,152.06,1998,4,2
-23.50,152.06,1998,4,2
-16.22,145.89,1992,,0
-18.60,146.49,2002,3,0
-18.66,146.49,2002,3,0
-18.59,146.50,2002,3,0
-18.66,146.49,1998,4,3
-18.66,146.49,1998,4,3
-18.64,146.49,1998,4,3
-18.64,146.49,1998,4,3
-18.59,146.50,1998,4,3
-18.59,146.50,1998,4,3
-18.60,146.49,1998,4,3
-18.60,146.49,1998,4,3
-18.64,146.50,1998,4,3
-18.64,146.50,1998,4,3
-18.66,146.49,1998,2,3
-18.66,146.49,1999,3,1
-18.60,146.49,1994,,-1
-18.61,146.48,1998,,3
-18.64,146.49,1994,,-1
-18.66,146.48,1994,,-1
-18.64,146.50,1994,,-1
-18.58,146.50,1994,,-1
-15.55,145.53,2002,3,1
-18.05,146.56,2002,3,2
-18.05,146.56,1994,,0
-18.08,146.57,1998,4,3
-18.05,146.56,1998,4,3
-18.05,146.56,1998,4,3
-22.03,150.30,1998,4,3
-23.98,151.77,1998,4,3
-23.98,151.77,1998,4,3
-23.07,150.96,2002,3,3
-19.55,149.36,2002,3,1
-16.64,145.93,1994,,0
-20.48,150.21,1994,,0
-20.48,150.21,1994,,0
-18.77,146.63,1998,2,2
-19.10,146.56,1998,4,3
-19.10,146.56,1998,4,3
-18.81,146.43,1982,,-1
-18.81,146.43,1987,,0
-18.81,146.43,1994,,-1
-11.43,144.01,1998,,3
-18.81,146.43,2002,3,0
-18.81,146.43,1998,4,3
-18.81,146.43,1998,4,3
-14.42,145.32,2002,3,0
-14.42,145.32,1998,4,0
-15.05,145.53,1998,4,0
-15.05,145.53,1998,4,0
-23.35,150.94,2002,3,3
-23.80,151.37,1998,4,3
-23.80,151.37,1998,4,3
-15.72,145.80,2002,3,0
-17.48,146.39,2002,3,1
-17.49,146.39,1998,4,2
-17.49,146.39,1998,4,2
-13.92,143.84,2002,3,1
-18.56,146.49,2002,3,1
-18.56,146.49,1998,4,3
-18.56,146.49,1998,4,3
-18.56,146.49,1998,4,3
-18.56,146.49,1998,4,3
-18.56,146.49,1998,4,3
-18.56,146.49,1998,4,3
-18.56,146.49,1987,,-1
-21.02,149.90,1998,4,0
-21.02,149.90,1998,4,0
-21.02,149.90,2002,3,2
-20.39,149.03,2002,3,3
-20.03,149.95,2002,3,1
-14.73,145.10,2002,3,3
-14.74,145.08,2002,3,3
-20.20,149.11,1998,4,3
-20.20,149.11,1998,4,3
-14.63,145.48,1998,4,0
-14.63,145.48,1998,4,0
-18.98,146.62,1998,4,3
-18.98,146.62,1998,4,3
-15.87,145.57,2002,3,2
-15.88,145.57,1998,4,0
-15.88,145.57,1998,4,0
-19.19,146.84,1998,4,3
-19.19,146.84,1998,4,3
-20.68,149.10,1998,4,2
-21.65,150.22,1998,4,3
-21.65,150.22,1998,4,3
-21.52,150.26,1998,4,2
-21.52,150.26,1998,4,2
-12.25,143.24,2002,3,0
-14.12,144.52,2002,3,2
-18.21,147.03,2002,3,1
-19.63,149.67,2002,3,1
-19.63,149.67,1994,,0
-19.05,148.31,2002,3,3
-23.56,151.68,1998,4,3
-23.56,151.68,1998,4,3
-20.98,150.53,2002,3,0
-21.01,150.52,2002,3,1
-20.95,150.66,1998,4,0
-20.95,150.66,1998,4,0
-20.10,148.32,2002,3,3
-17.69,146.57,2002,3,2
-17.70,146.54,1998,4,3
-17.70,146.54,1998,4,3
-21.94,152.46,2002,3,0
-19.02,148.11,2002,3,3
-19.02,148.11,1998,4,1
-19.02,148.11,1998,4,1
-16.62,146.04,1994,,0
-16.64,146.02,1994,,0
-16.65,146.03,1994,,0
-21.79,152.45,2002,3,0
-21.07,150.26,1998,4,0
-21.07,150.26,1998,4,0
-21.33,149.69,1998,4,3
-21.33,149.69,1998,4,3
-17.31,146.54,2002,3,3
-15.25,145.58,1998,4,0
-15.25,145.58,1998,4,0
-23.09,150.90,2002,3,3
-12.42,143.50,1998,4,1
-19.61,149.63,2002,3,1
-11.59,144.04,1998,4,0
-19.03,146.61,1998,4,3
-19.03,146.61,1998,4,3
-19.03,146.62,1998,4,3
-19.04,146.61,2002,3,1
-20.00,148.56,1998,4,3
-20.00,148.56,1998,4,3
-19.80,150.15,1994,,0
-21.68,152.44,2002,3,0
-22.18,152.70,1998,3,0
-21.43,149.82,1998,4,3
-21.43,149.82,1998,4,3
-18.48,146.87,1982,,-1
-18.48,146.87,1987,,0
-18.48,146.87,2002,3,1
-18.48,146.87,1998,4,1
-18.48,146.87,1998,4,1
-15.61,145.80,2002,3,0
-14.80,145.72,1998,4,0
-14.68,145.70,1998,4,0
-15.58,145.78,2002,3,0
-15.49,145.80,2002,3,0
-15.43,145.80,2002,3,0
-15.37,145.78,2002,3,1
-15.28,145.75,2002,3,0
-15.28,145.75,1998,4,0
-15.20,145.74,2002,3,1
-15.08,145.72,1998,4,0
-15.08,145.72,2002,3,1
-14.99,145.70,1998,4,0
-14.99,145.70,2002,3,1
-14.83,145.70,1992,,0
-15.37,145.78,1992,,0
-14.99,145.70,1992,,0
-18.01,146.15,1998,4,2
-18.01,146.15,1998,4,2
-20.81,151.07,2002,3,0
-21.24,151.85,1998,4,0
-21.24,151.85,1998,4,0
-21.24,151.85,2002,3,0
-20.34,150.13,2002,3,1
-20.35,150.07,2002,3,3
-20.35,150.10,2002,3,3
-20.35,150.10,1998,4,0
-20.35,150.10,1998,4,0
-14.85,145.48,2002,3,1
-14.68,144.95,2002,3,3
-11.90,143.11,1998,4,3
-11.89,143.11,2002,3,1
-19.88,149.58,1994,,0
-19.88,149.58,1998,4,0
-19.88,149.58,1998,4,0
-15.61,145.51,1992,,0
-22.03,150.65,1998,4,3
-17.22,146.09,2002,3,1
-15.75,145.78,2002,3,0
-15.75,145.78,1992,,0
-16.19,145.70,2002,3,2
-16.19,145.70,1998,4,0
-23.54,151.27,1998,4,3
-23.53,151.28,2002,3,3
-20.07,148.54,1998,4,3
-20.07,148.54,1998,4,3
-20.07,148.54,1998,4,3
-20.07,148.54,1998,4,3
-20.07,148.54,2002,3,3
-19.18,147.06,1998,4,3
-19.18,147.06,1998,4,3
-13.44,143.98,2002,3,0
-13.37,143.96,2002,3,0
-21.03,150.08,1998,4,0
-21.03,150.08,1998,4,0
-22.21,152.75,2002,3,0
-22.21,152.75,1998,4,0
-22.21,152.75,1998,4,0
-18.86,147.89,2002,3,2
-16.47,145.99,1994,,0
-20.87,149.60,1998,4,0
-20.86,149.60,2002,3,3
-17.07,146.19,2002,3,1
-17.07,146.18,1998,4,1
-17.07,146.18,1998,4,1
-17.07,146.18,1998,4,2
-17.07,146.18,1998,4,2
-17.07,146.18,1998,4,3
-17.07,146.18,1998,4,3
-18.75,146.25,1998,3,3
-18.77,146.25,1998,,3
-20.47,149.04,2002,3,3
-19.53,148.98,2002,3,0
-19.53,148.98,1998,4,0
-19.53,148.98,1998,4,0
-23.97,151.48,2002,3,2
-23.94,151.47,1998,4,3
-23.96,151.48,1998,4,3
-20.46,149.08,1998,4,0
-20.51,149.05,1998,4,0
-20.46,149.08,1998,4,0
-20.51,149.05,1998,4,0
-20.43,149.08,1998,4,0
-20.43,149.08,1998,4,0
-20.51,149.05,1998,4,0
-20.51,149.05,1998,4,0
-19.07,148.18,1998,4,0
-19.07,148.18,1998,4,0
-12.99,143.61,2002,3,0
-22.01,150.38,1998,4,3
-23.41,151.18,2002,3,2
-23.41,151.18,1998,4,3
-10.90,142.78,2002,3,0
-19.49,148.90,2002,3,1
-19.49,148.90,1998,4,0
-19.49,148.90,1998,4,0
-18.95,148.08,2002,3,3
-18.95,148.08,1998,4,1
-18.95,148.08,1998,4,1
-20.24,149.16,1998,4,0
-20.24,149.16,1998,4,0
-20.77,149.43,1998,4,1
-20.77,149.43,1998,4,1
-20.59,149.11,2002,3,3
-11.11,143.02,1998,4,1
-11.11,143.03,2002,3,0
-22.12,152.74,2002,3,0
-19.72,149.20,1998,4,0
-22.12,152.74,1998,4,0
-22.12,152.74,1998,4,0
-19.72,149.20,1998,4,0
-11.91,143.49,2002,3,0
-17.75,146.15,2002,3,1
-19.67,149.93,2002,3,1
-23.10,150.90,1998,4,3
-23.10,150.90,2002,3,3
-18.04,146.20,1998,4,3
-18.04,146.20,1998,4,3
-14.47,145.03,2002,3,0
-16.30,145.50,1998,4,3
-16.30,145.50,1998,4,3
-16.30,145.50,1998,4,2
-16.30,145.50,1998,4,2
-20.70,149.21,1998,4,2
-17.75,146.15,1998,4,2
-17.75,146.15,1998,4,2
-17.75,146.15,1998,4,1
-17.75,146.15,1998,4,1
-17.75,146.15,1998,4,1
-17.75,146.15,1998,4,1
-14.81,145.52,1998,4,0
-14.82,145.52,1998,4,0
-14.81,145.52,1998,4,0
-14.82,145.52,1998,4,0
-14.82,145.52,2002,3,0
-14.81,145.52,2002,3,0
-22.36,152.72,1998,4,0
-22.36,152.69,1998,4,0
-22.36,152.72,1998,4,0
-22.36,152.69,1998,4,0
-22.36,152.72,2002,3,0
-10.70,142.73,2002,3,0
-10.70,142.73,1998,4,1
-20.26,148.84,1998,4,0
-20.26,148.84,1998,4,0
-20.26,148.84,1994,,0
-20.65,150.46,2002,3,1
-20.65,150.46,1998,4,0
-20.65,150.46,1998,4,0
-21.53,150.15,1998,4,3
-21.53,150.15,1998,4,3
-19.97,148.27,1998,4,0
-19.97,148.27,1998,4,0
-23.10,150.88,1998,4,3
-23.10,150.88,2002,3,3
-20.91,149.44,1998,4,1
-20.93,149.43,1998,4,0
-20.91,149.44,1998,4,1
-20.93,149.43,1998,4,0
-20.93,149.43,2002,3,3
-20.93,149.45,2002,3,3
-16.11,145.84,1998,4,2
-14.18,144.22,2002,3,1
-19.30,148.08,2002,3,3
-19.30,148.08,1998,4,0
-19.30,148.08,1998,4,0
-14.32,144.86,1998,4,0
-15.21,145.56,1992,,0
-15.21,145.56,2002,3,1
-15.21,145.56,1998,4,0
-15.21,145.56,1998,4,0
-20.04,148.28,1998,4,3
-20.04,148.28,1998,4,3
-20.04,148.28,2002,3,3
-21.32,151.17,1998,4,0
-21.32,151.17,1998,4,0
-21.32,151.17,2002,3,0
-19.56,149.60,2002,3,0
-17.01,146.22,2002,3,3
-16.95,146.22,2002,3,2
-17.02,146.22,1998,4,2
-17.02,146.22,1998,4,2
-22.31,150.24,1998,4,3
-11.93,143.21,2002,3,0
-22.19,152.76,2002,3,0
-22.19,152.76,1998,4,0
-22.19,152.76,1998,4,0
-12.78,143.41,2002,3,1
-22.27,152.73,2002,3,0
-22.27,152.73,1998,4,0
-22.27,152.73,1998,4,0
-15.24,145.54,1992,,0
-15.24,145.54,2002,3,0
-14.36,144.76,2002,3,1
-23.44,152.03,1998,4,3
-23.44,152.03,1998,4,3
-19.10,148.29,2002,3,3
-22.15,152.76,2002,3,0
-22.15,152.76,1998,4,0
-22.15,152.76,1998,4,0
-17.83,146.55,1998,4,0
-17.83,146.55,1998,4,0
-20.30,149.07,2002,3,0
-20.91,150.03,1998,4,1
-20.91,150.03,2002,3,2
-19.69,149.98,2002,3,1
-23.16,151.08,1998,4,3
-23.15,151.09,2002,3,3
-16.80,146.18,2002,3,3
-16.80,146.18,1994,,0
-20.54,149.11,1998,4,0
-20.54,149.11,1998,4,0
-20.54,149.11,1998,4,0
-20.54,149.11,1998,4,0
-20.08,148.30,2002,3,3
-20.54,149.12,2002,3,3
-17.98,146.13,1998,4,1
-17.98,146.13,1998,4,1
-15.11,145.42,1998,4,2
-15.11,145.42,1998,4,2
-20.95,149.74,1998,4,0
-20.95,149.74,2002,3,2
-11.71,143.19,2002,3,0
-19.21,148.54,2002,3,2
-19.21,148.54,1998,4,1
-19.21,148.54,1998,4,1
-13.14,143.95,1998,4,0
-19.62,149.85,2002,3,1
-21.95,150.13,1998,4,3
-21.95,150.13,1998,4,3
-20.70,149.20,1998,4,1
-16.32,145.81,2002,3,2
-16.30,145.68,1998,4,1
-21.85,152.64,2002,3,0
-21.85,152.64,1998,4,0
-21.85,152.64,1998,4,0
-18.40,146.83,1998,4,2
-18.35,146.83,2002,3,1
-18.35,146.83,1998,4,1
-18.35,146.83,1998,4,1
-23.25,151.79,2002,3,0
-21.35,152.25,1998,4,0
-21.35,152.25,1998,4,0
-21.80,152.39,1998,3,0
-21.72,152.56,2002,3,0
-21.61,152.37,2002,3,0
-14.73,145.19,2002,3,3
-14.70,145.20,2002,3,3
-10.89,142.70,1998,4,1
-22.36,149.77,1980,,-1
-22.36,149.77,1982,,-1
-21.80,152.38,2002,3,0
-14.72,145.16,2002,3,3
-14.73,145.19,1998,4,1
-14.72,145.19,1998,4,1
-14.74,145.20,1998,4,1
-14.73,145.18,1998,4,2
-14.73,145.19,1998,4,1
-14.72,145.19,1998,4,1
-14.74,145.20,1998,4,1
-14.73,145.18,1998,4,2
-21.21,151.99,2002,3,0
-21.22,151.99,2002,3,0
-22.38,152.56,2002,3,0
-15.02,145.44,1998,4,1
-15.02,145.44,1998,4,1
-15.02,145.44,2002,3,1
-20.01,149.72,1998,4,0
-20.01,149.72,1998,4,0
-19.80,149.42,1994,,0
-20.03,149.69,1994,,0
-19.76,149.37,1994,,0
-16.57,146.00,1994,,0
-18.32,146.74,1994,,0
-16.58,145.98,1994,,0
-16.62,145.95,1994,,0
-16.55,145.95,1994,,0
-15.43,145.51,1992,,0
-15.46,145.68,1992,,0
-15.50,145.62,1992,,0
-16.06,145.47,1994,,0
-16.10,145.47,1987,,-1
-16.08,145.72,1994,,0
-11.07,143.09,2002,3,0
-11.17,143.10,2002,3,0
-11.43,143.17,2002,3,0
-11.52,143.36,2002,3,0
-11.87,143.30,2002,3,0
-14.88,145.56,2002,3,1
-14.79,145.59,2002,3,0
-14.87,145.53,2002,3,1
-14.66,145.65,2002,3,1
-15.43,145.51,2002,3,1
-15.49,145.66,2002,3,3
-15.31,145.76,2002,3,1
-14.78,145.09,2002,3,2
-14.80,145.14,2002,3,3
-14.82,145.18,2002,3,3
-14.71,144.99,2002,3,3
-14.72,144.95,2002,3,3
-12.88,143.60,2002,3,0
-12.13,143.66,2002,3,0
-12.24,143.51,2002,3,0
-12.38,143.49,2002,3,0
-13.06,143.88,2002,3,0
-13.55,143.84,2002,3,0
-12.93,143.66,2002,3,0
-12.94,143.82,2002,3,0
-12.95,143.82,2002,3,0
-12.95,143.69,2002,3,0
-13.40,143.97,2002,3,0
-13.32,143.73,2002,3,0
-13.33,143.78,2002,3,0
-18.32,146.75,2002,3,1
-18.12,146.76,2002,3,1
-18.14,146.97,2002,3,1
-19.19,146.84,2002,3,2
-16.08,145.76,2002,3,1
-16.02,145.70,2002,3,1
-16.03,145.71,2002,3,1
-15.81,145.78,2002,3,1
-15.56,145.65,2002,3,3
-15.50,145.62,2002,3,1
-15.51,145.54,2002,3,1
-15.51,145.55,2002,3,1
-16.90,145.96,2002,3,3
-17.35,146.53,2002,3,3
-18.00,146.78,2002,3,1
-18.01,146.84,2002,3,1
-22.35,152.69,2002,3,0
-22.16,152.55,2002,3,0
-22.30,152.73,2002,3,0
-22.32,152.72,2002,3,0
-21.80,152.48,2002,3,0
-21.81,152.45,2002,3,0
-21.84,152.47,2002,3,0
-21.61,152.47,2002,3,0
-21.61,152.21,2002,3,0
-21.71,152.45,2002,3,0
-21.93,152.49,2002,3,0
-21.55,152.54,2002,3,1
-21.58,152.54,2002,3,0
-21.67,152.54,2002,3,0
-22.17,152.44,2002,3,0
-22.20,152.49,2002,3,0
-22.06,152.50,2002,3,0
-22.06,152.74,2002,3,0
-22.08,152.52,2002,3,0
-22.11,152.53,2002,3,0
-20.95,150.66,2002,3,0
-21.65,152.48,2002,3,0
-21.64,152.27,2002,3,0
-21.67,152.45,2002,3,0
-21.67,152.40,2002,3,0
-21.52,151.81,2002,3,0
-21.53,151.78,2002,3,0
-21.53,151.92,2002,3,0
-21.58,151.93,2002,3,0
-21.57,152.01,2002,3,1
-21.60,152.08,2002,3,0
-21.61,152.19,2002,3,0
-20.80,151.16,2002,3,0
-20.87,151.25,2002,3,0
-20.89,151.30,2002,3,0
-20.94,151.32,2002,3,0
-20.96,151.36,2002,3,0
-20.97,151.40,2002,3,0
-20.99,152.39,2002,3,2
-21.23,152.50,2002,3,1
-21.32,152.49,2002,3,2
-21.36,152.48,2002,3,2
-21.18,152.52,2002,3,1
-21.20,152.52,2002,3,2
-21.36,152.52,2002,3,1
-21.39,152.50,2002,3,1
-21.40,152.51,2002,3,2
-21.46,152.52,2002,3,1
-21.34,151.28,2002,3,0
-21.37,151.37,2002,3,0
-21.39,151.33,2002,3,0
-21.39,151.28,2002,3,0
-21.35,151.48,2002,3,0
-21.39,151.42,2002,3,0
-21.40,151.42,2002,3,0
-21.43,151.42,2002,3,0
-21.04,151.57,2002,3,0
-21.05,151.58,2002,3,0
-21.07,151.62,2002,3,0
-21.08,151.65,2002,3,0
-21.07,151.67,2002,3,0
-21.08,151.69,2002,3,0
-21.10,151.72,2002,3,0
-21.11,151.74,2002,3,0
-21.11,151.76,2002,3,0
-21.12,151.78,2002,3,0
-21.16,151.70,2002,3,0
-21.15,151.78,2002,3,0
-21.16,151.80,2002,3,0
-21.18,151.82,2002,3,0
-21.34,151.83,2002,3,0
-21.42,151.65,2002,3,0
-21.45,151.59,2002,3,0
-21.45,151.67,2002,3,0
-21.00,152.47,2002,3,2
-21.05,152.21,2002,3,2
-21.07,152.23,2002,3,1
-21.06,152.47,2002,3,1
-21.08,152.21,2002,3,2
-21.09,152.24,2002,3,2
-21.08,152.28,2002,3,2
-21.09,152.50,2002,3,1
-21.10,152.31,2002,3,2
-21.10,152.35,2002,3,2
-21.10,152.20,2002,3,2
-21.13,152.49,2002,3,1
-21.14,152.19,2002,3,2
-21.16,152.15,2002,3,1
-21.20,152.10,2002,3,1
-21.21,152.50,2002,3,2
-19.63,149.88,2002,3,0
-19.52,149.58,2002,3,0
-19.73,147.76,2002,3,3
-19.53,149.37,2002,3,1
-19.53,149.40,2002,3,1
-19.72,149.98,2002,3,1
-19.74,149.96,2002,3,2
-20.06,148.27,2002,3,3
-20.03,148.63,2002,3,3
-20.13,148.61,2002,3,3
-20.26,149.08,2002,3,1
-20.07,149.93,2002,3,1
-20.10,149.93,2002,3,1
-20.18,150.37,2002,3,0
-20.14,150.44,2002,3,1
-20.19,150.47,2002,3,0
-20.26,150.51,2002,3,0
-20.28,150.56,2002,3,0
-20.30,150.61,2002,3,0
-20.35,150.65,2002,3,0
-20.35,150.71,2002,3,0
-20.40,150.24,2002,3,1
-20.45,150.24,2002,3,1
-20.53,150.76,2002,3,0
-20.56,150.56,2002,3,0
-20.57,150.77,2002,3,0
-20.62,150.85,2002,3,0
-20.67,150.88,2002,3,0
-20.70,150.83,2002,3,0
-20.73,150.89,2002,3,0
-20.71,150.82,2002,3,0
-20.77,150.96,2002,3,0
-20.90,150.62,2002,3,1
-21.08,150.45,2002,3,0
-21.05,150.51,2002,3,0
-21.12,150.48,2002,3,1
-21.14,150.79,2002,3,1
-21.14,150.76,2002,3,1
-21.17,150.66,2002,3,1
-21.16,150.85,2002,3,0
-21.16,150.93,2002,3,0
-21.19,150.87,2002,3,0
-21.19,150.94,2002,3,0
-21.01,151.45,2002,3,0
-21.04,151.56,2002,3,0
-21.04,151.48,2002,3,0
-21.03,151.52,2002,3,0
-21.17,151.04,2002,3,0
-21.21,151.01,2002,3,0
-21.32,151.12,2002,3,0
-20.12,148.66,2002,3,3
-19.88,147.97,2002,3,3
-16.12,145.78,2002,3,1
-16.12,145.69,2002,3,1
-16.12,145.69,1994,,0
-16.12,145.78,1994,,0
-16.13,145.67,1998,4,0
-14.29,144.69,2002,3,0
-19.98,148.28,1998,4,3
-19.98,148.28,1998,4,3
-19.88,147.93,1998,4,3
-19.88,147.93,1998,4,3
-16.03,145.71,1998,4,1
-14.93,145.68,1998,4,0
-14.92,145.69,1998,4,0
-14.31,144.79,1998,4,0
-13.64,143.92,1998,4,0
-13.56,143.84,1998,4,0
-13.27,143.94,1998,4,0
-11.17,143.10,1998,4,1
-11.25,142.82,1998,4,2
-11.76,142.97,1998,4,2
-11.77,142.94,1998,4,1
-13.08,143.91,1998,4,0
-11.40,143.96,1998,4,0
-10.80,142.98,1998,4,1
-11.07,143.09,1998,4,1
-12.45,143.50,1998,4,1
-11.87,143.30,1998,4,0
-11.84,142.94,1998,4,2
-11.96,143.27,1998,4,1
-20.01,148.27,1998,4,3
-20.02,148.27,1998,4,3
-20.01,148.27,1998,4,3
-20.02,148.27,1998,4,3
-17.97,146.14,1998,4,3
-17.97,146.14,1998,4,3
-16.67,145.94,1998,4,1
-16.67,145.94,1998,4,1
-16.67,145.94,1994,,0
-11.60,143.01,1998,4,1
-19.21,146.80,1998,4,3
-19.21,146.80,1998,4,3
-19.22,146.80,1998,4,3
-14.45,145.22,2002,3,0
-19.43,148.66,2002,3,2
-19.43,148.66,1998,4,0
-19.43,148.66,1998,4,0
-11.46,143.04,1998,4,1
-11.45,143.04,2002,3,0
-19.50,149.12,2002,3,1
-17.43,146.55,2002,3,2
-17.43,146.54,1994,,0
-20.60,150.38,1998,4,0
-20.60,150.38,1998,4,0
-15.74,145.44,1998,4,3
-15.74,145.44,1998,4,3
-20.26,148.81,1998,4,0
-20.26,148.81,1998,4,0
-18.49,147.10,2002,3,0
-14.13,144.00,2002,3,3
-18.02,146.17,1998,4,1
-18.02,146.17,1998,4,1
-18.80,147.53,2002,3,1
-18.80,147.53,1998,4,0
-18.80,147.53,1998,4,0
-19.71,147.75,2002,3,3
-19.71,147.75,1998,4,3
-19.71,147.75,1998,4,3
-20.19,148.98,2002,3,3
-20.27,148.98,1992,4,1
-20.26,148.84,1998,2,1
-20.74,149.48,1998,4,1
-20.74,149.48,1998,4,1
-13.77,143.64,2002,3,2
-15.36,145.58,1998,4,0
-15.36,145.58,1998,4,0
-15.36,145.59,2002,3,2
-13.05,143.87,2002,3,0
-23.29,151.89,2002,3,0
-23.29,151.89,1987,,-1
-22.01,152.45,2002,3,3
-12.08,143.97,1998,4,0
-23.47,151.88,1987,,-1
-23.47,151.88,2002,3,0
-23.47,151.88,1998,4,2
-23.47,151.88,1998,4,2
-11.55,143.02,1998,4,1
-20.20,148.65,1998,4,3
-20.20,148.65,1998,4,3
-23.33,151.96,1987,,-1
-23.33,151.97,2002,3,0
-10.82,142.77,2002,3,0
-10.82,142.76,1998,4,1
-12.81,143.61,1998,4,2
-17.89,146.59,2002,3,2
-18.56,147.50,2002,3,1
-18.57,147.49,1998,4,1
-18.57,147.49,1998,4,1
-20.48,149.06,1998,4,0
-20.48,149.06,1998,4,0
-14.60,145.62,1998,4,0
-12.13,143.22,2002,3,0
-11.95,143.99,1998,4,0
-12.77,143.61,2002,3,0
-12.77,143.61,1998,4,2
-21.11,152.08,1998,4,0
-21.11,152.08,1998,4,0
26.28,50.94,1996,10,3
26.00,50.50,1996,,2
26.90,50.94,1998,8,2
26.89,50.97,1998,,1
26.13,50.68,1996,9,3
26.07,50.55,1998,,3
25.99,50.88,1996,9,3
26.08,50.77,1996,9,3
26.15,50.70,1998,8,3
26.00,50.50,1996,,3
26.08,50.75,1998,,3
26.00,50.50,1996,,3
26.29,50.96,1998,8,3
26.00,50.50,1998,,3
26.08,50.76,1996,9,3
26.60,50.80,1998,8,3
25.92,50.70,1996,9,3
26.34,50.41,1998,,0
26.00,50.50,1998,,3
26.00,50.50,1996,,2
26.28,50.64,1998,,3
26.04,50.89,1996,9,3
26.25,50.93,1996,10,3
25.32,60.62,2009,10,-1
26.24,55.14,1996,,2
26.70,53.62,1996,,2
26.58,53.94,1996,,2
29.07,48.49,2000,9,3
29.50,49.00,2000,9,2
28.63,48.65,1985,,-1
23.52,58.73,1994,,3
20.40,58.70,1998,,1
16.80,54.00,1998,5,3
26.29,56.49,2002,8,0
23.85,58.10,2002,8,1
16.94,54.81,1998,5,3
26.25,56.33,1990,8,-1
23.63,58.58,1998,6,0
20.47,58.45,1998,,3
20.26,58.42,1998,8,2
16.99,55.18,1998,5,0
20.42,58.73,1998,,1
25.75,51.42,1998,,3
26.00,51.50,1998,,3
26.00,51.40,1998,,3
24.45,54.38,1998,8,3
24.45,54.38,1996,8,3
25.23,55.26,2009,8,-1
25.09,55.14,2002,8,3
25.13,54.91,1996,6,3
25.13,54.91,1998,6,1
25.00,55.00,2007,9,3
25.21,54.23,2002,8,-1
24.49,52.98,1998,,3
28.37,34.45,2009,9,0
28.57,34.54,2009,9,0
28.55,34.52,2009,9,0
28.50,34.50,2009,2,0
28.56,34.52,2009,11,0
28.52,34.52,2009,8,0
28.55,34.52,2007,8,0
28.57,34.54,2007,8,0
28.57,34.54,2007,8,0
28.37,34.45,2007,8,0
28.37,34.45,2007,9,0
28.43,34.46,2007,9,0
28.54,34.52,2007,8,0
27.79,33.87,2009,5,0
27.98,34.45,2009,5,0
27.30,33.83,2009,2,0
25.25,34.80,2009,2,0
25.24,34.80,2009,2,0
25.24,34.80,2009,2,0
24.22,35.43,2009,2,0
24.22,35.43,2009,2,0
25.18,34.84,2010,2,0
25.21,34.81,2010,2,0
